id,tenant_id,title,description,priority,status,due_date,completed,completed_at,contact_id,deal_id,assigned_to,created_at,created_by
3c611e8c-5e79-4280-9d60-bb95670e6dd8,6e2684b5-dd18-4549-8440-7276b577d2b5,Feedback collection,Task description for social media post,high,on_hold,2026-10-22T17:56:36.861281,False,,,,9d990953-1d48-4691-9104-88f3d84dc63c,2026-05-15T21:15:04.861287,13f891f6-02c5-48a2-bb4f-65f664be06a0
e6b458fb-9cc6-4b1d-95fd-9a156e65bc6a,6e2684b5-dd18-4549-8440-7276b577d2b5,Update CRM records,Task description for prepare presentation,medium,in_progress,2027-01-13T12:14:21.861299,False,,5e947c41-8c70-4326-89b4-b75542538580,9fef59d9-f4a0-4d18-9a9a-4185c7c58027,d53e375b-e751-4c1c-9dd2-2c198336f144,2025-10-02T18:49:27.861307,876017f1-7629-48e0-9ce9-20b44276c7d6
425e49cc-bcc0-437f-b655-ac196561e32f,6e2684b5-dd18-4549-8440-7276b577d2b5,Follow up with lead,Task description for quality check,low,completed,,True,2026-05-13T16:26:56.861319,,e6755016-4558-4306-9bd4-9e8943820b6d,8b51f21b-0da9-4139-8f04-0ef4187ce705,2026-06-13T08:44:18.861326,63c904bb-37e1-42e9-b828-03d273915302
15f5685c-3080-48ae-852f-b440faf884dd,6e2684b5-dd18-4549-8440-7276b577d2b5,Prepare presentation,Task description for content creation,high,completed,,True,2026-04-26T09:29:11.861338,7c00e522-beb2-448f-bb61-48c933819bf7,,13f891f6-02c5-48a2-bb4f-65f664be06a0,2025-08-07T04:22:12.861346,9d990953-1d48-4691-9104-88f3d84dc63c
c91f4313-021d-4a77-850c-11416076084d,6e2684b5-dd18-4549-8440-7276b577d2b5,Onboard new client,Task description for update crm records,high,completed,,True,2026-05-27T18:06:14.861358,,,d53e375b-e751-4c1c-9dd2-2c198336f144,2026-07-08T10:26:43.861364,63c904bb-37e1-42e9-b828-03d273915302
1f39717a-7a27-44c9-915e-dacd0d26280b,6e2684b5-dd18-4549-8440-7276b577d2b5,Send proposal,Task description for blog article,high,pending,2026-11-10T18:03:27.861376,False,,62bfd44b-3eb4-4619-89b6-75459ad6e33e,,f26bd177-029d-4863-993c-dfebe5004897,2026-04-28T00:41:05.861383,7223e10a-b124-4a7f-a342-f0f59020ba2f
52be2c4e-bc5c-490e-a3a3-90ca44191954,6e2684b5-dd18-4549-8440-7276b577d2b5,Call back customer,Task description for feedback collection,high,pending,2026-09-09T02:26:42.861396,False,,901fadf9-7c92-488a-89ae-99bc3c7e32f0,,71030eb2-1621-4863-8e2d-b6184abb7f32,2025-08-24T07:49:58.861403,9d990953-1d48-4691-9104-88f3d84dc63c
297fbbfe-bbc9-4837-89da-8b1f6bd02def,6e2684b5-dd18-4549-8440-7276b577d2b5,Training session,Task description for process payment,urgent,deferred,2026-09-20T03:07:11.861415,False,,,68bab04a-0a89-4d6b-a54f-857abd0c4a88,7223e10a-b124-4a7f-a342-f0f59020ba2f,2026-06-17T07:53:11.861422,8b51f21b-0da9-4139-8f04-0ef4187ce705
d419e228-bbb8-44c8-afd1-4a4b5fb4c5a8,6e2684b5-dd18-4549-8440-7276b577d2b5,Training session,Task description for quality check,urgent,completed,,True,2026-06-20T14:32:02.861438,,,13f891f6-02c5-48a2-bb4f-65f664be06a0,2026-07-01T02:57:57.861444,8b51f21b-0da9-4139-8f04-0ef4187ce705
66fee288-88a8-43e2-8fd4-5e1bdc10f9f5,6e2684b5-dd18-4549-8440-7276b577d2b5,Process payment,Task description for feedback collection,medium,completed,,True,2026-07-26T04:28:12.861456,251b7268-3eaf-4c22-8101-077f4a0e5448,,63c904bb-37e1-42e9-b828-03d273915302,2026-03-12T02:21:13.861464,8b51f21b-0da9-4139-8f04-0ef4187ce705
29c0a09e-63d2-4ac0-a055-44aac29f9ec5,6e2684b5-dd18-4549-8440-7276b577d2b5,Social media post,Task description for follow up with lead,low,on_hold,2026-11-08T23:27:49.861480,False,,,,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb,2026-04-20T03:31:54.861486,d53e375b-e751-4c1c-9dd2-2c198336f144
babc12f1-a671-4167-a266-4183bf33e9ac,6e2684b5-dd18-4549-8440-7276b577d2b5,Review contract,Task description for send invoice,low,completed,,True,2026-04-24T13:29:48.861499,a4716d5e-fed0-463b-895a-132e35728fb0,70d6c4b8-6c78-4531-adf2-41cb09d0e6ef,f26bd177-029d-4863-993c-dfebe5004897,2026-03-05T05:06:47.861507,f26bd177-029d-4863-993c-dfebe5004897
71c25ece-9b79-4344-8d8a-278691f4566c,6e2684b5-dd18-4549-8440-7276b577d2b5,Email newsletter,Task description for send invoice,medium,completed,,True,2026-05-30T14:14:24.861519,78b5b308-f3d9-4a2f-a888-4a32064faac6,a6e2264a-c929-445f-a817-907e7ab13ae9,9d990953-1d48-4691-9104-88f3d84dc63c,2025-11-02T04:58:40.861527,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
a20e4e48-65ad-4595-86ea-d0912072aeff,6e2684b5-dd18-4549-8440-7276b577d2b5,Prepare presentation,Task description for product demo,low,in_progress,2026-12-14T09:18:40.861540,False,,,,f26bd177-029d-4863-993c-dfebe5004897,2026-07-08T23:58:20.861547,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
62543727-31ed-4449-86c2-8b0d12b17b22,6e2684b5-dd18-4549-8440-7276b577d2b5,Follow up with lead,Task description for team meeting prep,high,cancelled,2026-12-14T17:21:43.861559,False,,,,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e,2026-05-30T16:43:40.861565,7223e10a-b124-4a7f-a342-f0f59020ba2f
eb1b8fa7-1f6f-416c-b4a5-6425cb825d4c,6e2684b5-dd18-4549-8440-7276b577d2b5,Schedule demo,Task description for send proposal,urgent,completed,,True,2026-05-11T19:13:41.861578,,3dc486c5-0d2f-4e8e-843f-f562781ee7af,9d990953-1d48-4691-9104-88f3d84dc63c,2026-05-22T09:49:46.861584,13f891f6-02c5-48a2-bb4f-65f664be06a0
5a17547c-0cfc-463d-82b8-9c0ea0d94824,6e2684b5-dd18-4549-8440-7276b577d2b5,Quality check,Task description for product demo,medium,pending,2026-10-04T18:53:53.861596,False,,,,63c904bb-37e1-42e9-b828-03d273915302,2025-11-20T15:53:04.861602,9d990953-1d48-4691-9104-88f3d84dc63c
5430e4fa-d98c-4e5f-ab32-c2a838a3a1eb,6e2684b5-dd18-4549-8440-7276b577d2b5,Content creation,Task description for blog article,urgent,pending,2026-08-15T06:26:41.861619,False,,,,eb9f903e-4cd4-462b-9c0c-0720da83cfc0,2026-03-03T12:01:16.861625,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
337f9476-591a-4843-85cc-cf4373449f3f,6e2684b5-dd18-4549-8440-7276b577d2b5,Schedule demo,Task description for content creation,medium,pending,2026-11-11T09:30:05.861637,False,,b9cd5264-0552-4507-8cb4-73cb6efc5580,,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e,2025-10-26T12:50:07.861644,63c904bb-37e1-42e9-b828-03d273915302
9b38474c-0496-420d-acfb-32ed682837ac,6e2684b5-dd18-4549-8440-7276b577d2b5,Team meeting prep,Task description for send invoice,medium,completed,,True,2026-04-19T19:25:41.861656,a8148848-bd27-43ee-8bc6-03bd1d95d613,,eb9f903e-4cd4-462b-9c0c-0720da83cfc0,2026-06-06T10:54:23.861663,f26bd177-029d-4863-993c-dfebe5004897
be4e3a23-6e28-4e12-8647-567b748059ec,6e2684b5-dd18-4549-8440-7276b577d2b5,Email newsletter,Task description for update pipeline,urgent,pending,2026-10-17T10:29:45.861679,False,,,,876017f1-7629-48e0-9ce9-20b44276c7d6,2025-11-22T00:24:46.861686,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
8fad9989-5fd5-407b-adc1-757b5ecac821,6e2684b5-dd18-4549-8440-7276b577d2b5,Email newsletter,Task description for send proposal,urgent,deferred,2026-09-10T17:42:43.861698,False,,85519c0b-9437-48d6-991e-8b0c041c079c,ca68b9f5-a646-4cdb-b369-f60401327f0e,71030eb2-1621-4863-8e2d-b6184abb7f32,2026-05-14T22:20:45.861706,9d990953-1d48-4691-9104-88f3d84dc63c
d3a34bcd-7c2a-443f-a447-964d227b8689,6e2684b5-dd18-4549-8440-7276b577d2b5,Call back customer,Task description for content creation,medium,on_hold,2026-08-27T19:55:59.861718,False,,563c2000-40eb-4393-89da-8ac966adca13,,7675c849-0f1f-4fa3-923c-f392ea4a2f35,2026-01-15T00:22:48.861726,f26bd177-029d-4863-993c-dfebe5004897
20383f9e-204a-48c8-a15e-618a816e8ed4,6e2684b5-dd18-4549-8440-7276b577d2b5,Training session,Task description for marketing campaign,high,cancelled,2026-12-25T14:29:33.861749,False,,,,7223e10a-b124-4a7f-a342-f0f59020ba2f,2026-07-10T05:52:04.861755,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
174f991c-c7fb-449c-8032-d901e9970d9b,6e2684b5-dd18-4549-8440-7276b577d2b5,Quality check,Task description for product demo,high,on_hold,2027-01-26T19:39:45.861767,False,,5dbac3db-9a90-4de2-970e-ba41a4377eaa,,7223e10a-b124-4a7f-a342-f0f59020ba2f,2025-10-16T22:41:26.861774,9d990953-1d48-4691-9104-88f3d84dc63c
d508f57e-e553-4a4b-ae00-956a97f13ff3,6e2684b5-dd18-4549-8440-7276b577d2b5,Update CRM records,Task description for send proposal,urgent,in_progress,2026-11-03T15:19:22.861786,False,,,,876017f1-7629-48e0-9ce9-20b44276c7d6,2026-08-05T05:27:10.861792,d53e375b-e751-4c1c-9dd2-2c198336f144
9e7e8e10-c93b-4937-b818-7b339265ee70,6e2684b5-dd18-4549-8440-7276b577d2b5,Prepare presentation,Task description for onboard new client,high,pending,2027-01-31T18:08:24.861804,False,,,,d53e375b-e751-4c1c-9dd2-2c198336f144,2025-11-25T05:07:59.861811,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
44786410-292a-4bca-8635-c8ae7a502b39,6e2684b5-dd18-4549-8440-7276b577d2b5,Content creation,Task description for training session,urgent,on_hold,2026-10-30T01:28:30.861823,False,,,9f0d02b2-d23c-4b8d-8f50-aa5df53a4f01,13f891f6-02c5-48a2-bb4f-65f664be06a0,2026-07-28T02:26:12.861830,d53e375b-e751-4c1c-9dd2-2c198336f144
62128d34-2c39-4529-b937-e5abc757aa9e,6e2684b5-dd18-4549-8440-7276b577d2b5,Send invoice,Task description for performance review,urgent,pending,2026-10-30T07:36:21.861842,False,,,,8b51f21b-0da9-4139-8f04-0ef4187ce705,2025-08-13T13:10:41.861848,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
21279fdf-3334-4fc8-9983-2b71c5a76b86,6e2684b5-dd18-4549-8440-7276b577d2b5,Email newsletter,Task description for update crm records,high,on_hold,2026-10-13T15:35:43.861860,False,,,,8b51f21b-0da9-4139-8f04-0ef4187ce705,2026-04-07T11:17:28.861866,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
0b20e06c-bcea-4794-8b27-7567bb8fe113,6e2684b5-dd18-4549-8440-7276b577d2b5,Update CRM records,Task description for feedback collection,medium,deferred,2026-10-22T21:42:54.861883,False,,13fa98fc-d412-4dca-b7a4-c6f6fad01afb,,876017f1-7629-48e0-9ce9-20b44276c7d6,2025-10-23T20:35:53.861890,9d990953-1d48-4691-9104-88f3d84dc63c
bfb1666e-1aa0-4eb7-9e1f-7fbec07417e2,6e2684b5-dd18-4549-8440-7276b577d2b5,Security audit,Task description for blog article,low,pending,2027-01-23T21:31:32.861903,False,,,,f26bd177-029d-4863-993c-dfebe5004897,2026-08-01T05:25:17.861909,876017f1-7629-48e0-9ce9-20b44276c7d6
b1ca2d08-677a-4a1a-b28b-b8bddf7072f2,6e2684b5-dd18-4549-8440-7276b577d2b5,Process payment,Task description for budget planning,medium,completed,,True,2026-06-12T22:04:57.861921,c6f35f31-ee47-487c-bc05-c462ad9fc94c,,63c904bb-37e1-42e9-b828-03d273915302,2026-06-21T00:04:23.861928,63c904bb-37e1-42e9-b828-03d273915302
80f4d4fa-d77d-4e9a-9e75-acbae165df43,6e2684b5-dd18-4549-8440-7276b577d2b5,Security audit,Task description for call back customer,high,cancelled,2027-02-04T21:00:29.861941,False,,72b7e856-3524-455b-be76-f54e3750951a,,7675c849-0f1f-4fa3-923c-f392ea4a2f35,2026-02-16T18:54:04.861948,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
fbb3243e-0511-49cc-8f3d-a9cbd830b5a7,6e2684b5-dd18-4549-8440-7276b577d2b5,Update CRM records,Task description for content creation,low,in_progress,2027-01-19T07:09:00.861961,False,,,fb36beaa-dcb3-440a-acbe-a0936321f78f,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,2025-10-30T18:33:16.861968,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb
3ffe8f32-9043-4182-8cac-c7133fe77300,6e2684b5-dd18-4549-8440-7276b577d2b5,Budget planning,Task description for blog article,urgent,on_hold,2026-12-24T18:09:48.861980,False,,,,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,2026-04-04T03:16:20.861986,876017f1-7629-48e0-9ce9-20b44276c7d6
25485cd8-69eb-46b0-99af-a466e72d4fee,6e2684b5-dd18-4549-8440-7276b577d2b5,Blog article,Task description for review contract,high,deferred,2026-08-25T03:09:20.861998,False,,7c35c7f4-daca-4d8b-9d32-4b1cc2346cac,7c4df25b-f22c-4d31-bc3b-700d36c84eb7,8b51f21b-0da9-4139-8f04-0ef4187ce705,2025-09-10T01:01:29.862007,f26bd177-029d-4863-993c-dfebe5004897
5c56113f-1544-4544-a98c-1f70d1f2d1b9,6e2684b5-dd18-4549-8440-7276b577d2b5,Customer survey,Task description for social media post,low,on_hold,2026-08-28T13:55:50.862025,False,,,,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,2026-07-20T14:01:45.862031,8b51f21b-0da9-4139-8f04-0ef4187ce705
199bd6a2-af5b-4db8-a2c9-f118ff5b0ab7,6e2684b5-dd18-4549-8440-7276b577d2b5,Performance review,Task description for performance review,urgent,in_progress,2027-01-25T05:30:51.862043,False,,bbd36562-6969-4097-b8c2-93981fb11736,c3f80037-bba7-437f-bdbc-239504800f0f,71030eb2-1621-4863-8e2d-b6184abb7f32,2026-02-04T06:13:24.862051,9d990953-1d48-4691-9104-88f3d84dc63c
2cb85d83-6171-49ed-9ac5-023d1b0248bf,6e2684b5-dd18-4549-8440-7276b577d2b5,Security audit,Task description for send proposal,urgent,in_progress,2026-12-03T21:48:28.862069,False,,,ff7ed1f9-d69f-484a-9f62-4b83e1771a5f,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,2026-06-02T02:45:21.862077,d53e375b-e751-4c1c-9dd2-2c198336f144
a87980c4-6528-4115-a4d6-839e9f9821b2,6e2684b5-dd18-4549-8440-7276b577d2b5,Follow up with lead,Task description for process payment,medium,cancelled,2027-01-02T05:16:22.862092,False,,,,8b51f21b-0da9-4139-8f04-0ef4187ce705,2025-10-01T13:11:01.862099,13f891f6-02c5-48a2-bb4f-65f664be06a0
de47e620-f8ae-49cb-bcc6-31670ca7d984,6e2684b5-dd18-4549-8440-7276b577d2b5,Quality check,Task description for quality check,medium,deferred,2026-09-15T14:31:53.862111,False,,94d234fa-00aa-4201-8af9-4ec27b77583e,,7223e10a-b124-4a7f-a342-f0f59020ba2f,2026-06-15T10:23:25.862119,f26bd177-029d-4863-993c-dfebe5004897
41554d98-1806-476e-963f-2b7fd34b2bf1,6e2684b5-dd18-4549-8440-7276b577d2b5,Quality check,Task description for schedule demo,low,on_hold,2026-11-06T03:31:43.862131,False,,,,71030eb2-1621-4863-8e2d-b6184abb7f32,2025-10-24T15:33:00.862137,7223e10a-b124-4a7f-a342-f0f59020ba2f
5703fb7c-55c6-4291-a2e2-30ba70f63629,6e2684b5-dd18-4549-8440-7276b577d2b5,Team meeting prep,Task description for send invoice,medium,pending,2026-12-05T01:09:24.862149,False,,,,71030eb2-1621-4863-8e2d-b6184abb7f32,2025-08-25T23:44:03.862155,8b51f21b-0da9-4139-8f04-0ef4187ce705
cd402d87-0cd9-44c7-89ba-f20ba2679746,6e2684b5-dd18-4549-8440-7276b577d2b5,Marketing campaign,Task description for marketing campaign,low,deferred,2026-08-10T18:36:59.862167,False,,,,d53e375b-e751-4c1c-9dd2-2c198336f144,2026-05-31T21:29:28.862173,63c904bb-37e1-42e9-b828-03d273915302
5290f695-f1b8-48d3-9536-2aea6dfc21f0,6e2684b5-dd18-4549-8440-7276b577d2b5,Budget planning,Task description for review contract,high,completed,,True,2026-06-13T18:37:11.862186,98f1b975-3845-407d-a63a-fe1ef0a18126,,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,2026-04-03T01:50:10.862193,7223e10a-b124-4a7f-a342-f0f59020ba2f
f02a1afb-a1a7-491b-94d0-f6a2414deeb2,6e2684b5-dd18-4549-8440-7276b577d2b5,Prepare presentation,Task description for budget planning,medium,pending,2026-12-09T03:33:34.862205,False,,18e9c775-9720-4b3d-8932-4be71a4e86b3,a680fa62-bd23-4a99-b66c-fe9f02b7b7d4,71030eb2-1621-4863-8e2d-b6184abb7f32,2025-10-25T22:03:33.862214,f26bd177-029d-4863-993c-dfebe5004897
16984681-85f4-4056-8576-746989eac018,6e2684b5-dd18-4549-8440-7276b577d2b5,Prepare presentation,Task description for team meeting prep,high,pending,2026-11-29T01:27:56.862227,False,,eec170a8-9fdb-4a66-8fe5-3f325746b843,,8e8f6232-b5f8-466d-98c1-6a9d8090c3eb,2026-06-18T02:29:18.862234,f26bd177-029d-4863-993c-dfebe5004897
401b490d-3f0d-49c8-84bd-acc5a9833264,6e2684b5-dd18-4549-8440-7276b577d2b5,Call back customer,Task description for performance review,low,pending,2026-11-12T08:29:36.862246,False,,,,7223e10a-b124-4a7f-a342-f0f59020ba2f,2026-05-29T07:36:45.862252,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
bb9eb13a-8d6f-433f-a217-f4bb7fe8770e,6e2684b5-dd18-4549-8440-7276b577d2b5,Send invoice,Task description for prepare presentation,high,completed,,True,2026-05-27T12:38:56.862269,,,71030eb2-1621-4863-8e2d-b6184abb7f32,2026-06-30T21:37:59.862276,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
e19f7694-f6c4-4587-bbb7-939939558f26,6e2684b5-dd18-4549-8440-7276b577d2b5,Email newsletter,Task description for quality check,high,completed,,True,2026-07-19T08:25:17.862292,,,eb9f903e-4cd4-462b-9c0c-0720da83cfc0,2025-09-24T08:20:44.862298,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
83247ab2-3672-4562-9597-815aa0d3e65a,6e2684b5-dd18-4549-8440-7276b577d2b5,Feedback collection,Task description for social media post,urgent,in_progress,2026-08-27T14:17:21.862311,False,,eb601688-6d07-4a43-8770-10d54b8ac7f3,,876017f1-7629-48e0-9ce9-20b44276c7d6,2025-12-18T01:16:30.862318,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
6d7496a3-5776-4acf-b289-a52490d54e57,6e2684b5-dd18-4549-8440-7276b577d2b5,Follow up with lead,Task description for onboard new client,medium,deferred,2027-01-23T22:23:54.862330,False,,,6ef20b8c-c060-42a3-99ed-071b657c70f0,13f891f6-02c5-48a2-bb4f-65f664be06a0,2026-03-29T23:38:03.862337,7675c849-0f1f-4fa3-923c-f392ea4a2f35
7bc4cba4-13c4-4a40-ae5e-2ea03b07fc2a,6e2684b5-dd18-4549-8440-7276b577d2b5,Blog article,Task description for training session,urgent,completed,,True,2026-07-03T12:27:18.862350,,,8b51f21b-0da9-4139-8f04-0ef4187ce705,2026-06-16T02:44:41.862356,63c904bb-37e1-42e9-b828-03d273915302
77b2a66e-83a0-4afb-b534-ec0d2a3e05e9,6e2684b5-dd18-4549-8440-7276b577d2b5,Call back customer,Task description for email newsletter,low,cancelled,2026-11-03T19:31:56.862368,False,,63b03695-08df-43bb-9e83-baa1d780e5e7,e8b8a819-3f2e-44df-a12f-3651b0758414,f26bd177-029d-4863-993c-dfebe5004897,2025-08-11T01:11:26.862376,d53e375b-e751-4c1c-9dd2-2c198336f144
c26aa4f5-b04e-4b9e-b771-28f87f357da9,6e2684b5-dd18-4549-8440-7276b577d2b5,Marketing campaign,Task description for send proposal,high,deferred,2027-01-06T02:58:20.862389,False,,,,8b51f21b-0da9-4139-8f04-0ef4187ce705,2026-08-04T02:37:01.862395,7223e10a-b124-4a7f-a342-f0f59020ba2f
fc8a94e7-663f-4c47-9e93-5461940ba8fa,6e2684b5-dd18-4549-8440-7276b577d2b5,Feedback collection,Task description for training session,high,on_hold,2026-12-26T15:24:02.862407,False,,,,63c904bb-37e1-42e9-b828-03d273915302,2025-08-24T20:27:25.862413,71030eb2-1621-4863-8e2d-b6184abb7f32
085d2c40-afb4-47d6-8be1-e4f9a3fa8632,6e2684b5-dd18-4549-8440-7276b577d2b5,Budget planning,Task description for follow up with lead,medium,completed,,True,2026-07-01T05:49:54.862426,ddbc40bc-26b8-4a78-9274-19117c4241e2,,8b51f21b-0da9-4139-8f04-0ef4187ce705,2026-07-15T22:43:52.862433,d53e375b-e751-4c1c-9dd2-2c198336f144
549007fd-a09a-4dc1-a411-ded25e6a2109,6e2684b5-dd18-4549-8440-7276b577d2b5,Review contract,Task description for update crm records,high,pending,2026-12-28T07:36:20.862445,False,,549d0f9a-6df4-49f0-9d02-07d0be199e91,4cd28c80-1829-4203-ac0f-11b3ea5deaf0,7675c849-0f1f-4fa3-923c-f392ea4a2f35,2025-08-18T21:52:31.862453,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
e5aef627-0e08-4194-b0af-62820d595a5c,6e2684b5-dd18-4549-8440-7276b577d2b5,Onboard new client,Task description for onboard new client,urgent,on_hold,2026-08-27T23:17:51.862465,False,,,76fcb6aa-4206-49b5-9aa4-14f9fc5f4b1b,eb9f903e-4cd4-462b-9c0c-0720da83cfc0,2025-09-30T19:41:48.862472,7223e10a-b124-4a7f-a342-f0f59020ba2f
92da525c-dc04-4268-acfe-c1fac6918bcc,6e2684b5-dd18-4549-8440-7276b577d2b5,Performance review,Task description for send invoice,medium,completed,,True,2026-06-19T10:36:22.862492,28861339-9e8c-46e8-a9a7-cc577a2e6f7a,79ce6b0a-6ac7-46f4-9876-6dc83a55b413,8b51f21b-0da9-4139-8f04-0ef4187ce705,2026-05-24T18:07:38.862500,8b51f21b-0da9-4139-8f04-0ef4187ce705
c64b7a0e-1145-4e57-a6b3-f321d17fe443,6e2684b5-dd18-4549-8440-7276b577d2b5,Call back customer,Task description for update crm records,urgent,cancelled,2026-11-06T18:23:57.862513,False,,,,7223e10a-b124-4a7f-a342-f0f59020ba2f,2026-01-25T00:17:43.862519,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e
fb68fce9-f600-4093-8d56-77e2088e3fee,6e2684b5-dd18-4549-8440-7276b577d2b5,Email newsletter,Task description for team meeting prep,urgent,in_progress,2026-11-30T23:21:10.862531,False,,,,8b51f21b-0da9-4139-8f04-0ef4187ce705,2025-09-13T17:50:03.862537,13f891f6-02c5-48a2-bb4f-65f664be06a0
14b06da7-60f2-4833-ada7-d29ed5d0252c,6e2684b5-dd18-4549-8440-7276b577d2b5,Review contract,Task description for content creation,medium,deferred,2026-09-26T19:20:34.862550,False,,ceacf6a7-7da2-4461-adc0-891907138c95,,9d990953-1d48-4691-9104-88f3d84dc63c,2025-11-07T01:39:05.862557,eb9f903e-4cd4-462b-9c0c-0720da83cfc0
843bd161-5923-4460-a713-a199f33dda19,6e2684b5-dd18-4549-8440-7276b577d2b5,Social media post,Task description for send invoice,urgent,cancelled,2026-12-17T00:28:57.862570,False,,,08b5322b-584f-4206-82ea-db0021622c12,9d990953-1d48-4691-9104-88f3d84dc63c,2025-12-08T23:24:08.862577,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f
e1d17956-07db-4e36-91a4-3d491fb5b49c,6e2684b5-dd18-4549-8440-7276b577d2b5,Customer survey,Task description for review analytics,high,completed,,True,2026-07-23T00:12:16.862589,,,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,2026-05-02T02:18:34.862595,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
33835b61-94ad-4d29-a6dd-8ccd277036c5,6e2684b5-dd18-4549-8440-7276b577d2b5,Call back customer,Task description for product demo,high,completed,,True,2026-08-05T23:49:26.862608,,,eb9f903e-4cd4-462b-9c0c-0720da83cfc0,2025-11-08T13:50:26.862614,1f599b2d-4c19-4c7e-91e2-f8655b60b03d
baa868e3-edec-49ef-9208-d7eb3af729ee,6e2684b5-dd18-4549-8440-7276b577d2b5,Onboard new client,Task description for call back customer,high,completed,,True,2026-05-12T16:27:46.862626,0434add1-11ae-4add-a7d7-1a89fa5dbaec,,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,2026-07-24T22:49:24.862633,7675c849-0f1f-4fa3-923c-f392ea4a2f35
e48ffa66-ff38-4b41-b0f3-a7a7c30ba03e,6e2684b5-dd18-4549-8440-7276b577d2b5,Content creation,Task description for marketing campaign,low,cancelled,2026-09-15T07:38:23.862646,False,,001e692d-2a89-41d2-ab81-d0b31f0ec21b,,6339ef1b-ca56-4fa5-9ddb-36a79ac9d12f,2026-07-25T01:40:26.862653,876017f1-7629-48e0-9ce9-20b44276c7d6
7c9e1ebd-723c-4e74-8329-4e85db2057eb,6e2684b5-dd18-4549-8440-7276b577d2b5,Send invoice,Task description for social media post,medium,pending,2026-08-21T01:16:35.862665,False,,65381ec9-9408-4e8c-ab0d-f0ab681470eb,,13f891f6-02c5-48a2-bb4f-65f664be06a0,2026-06-05T12:45:04.862672,71030eb2-1621-4863-8e2d-b6184abb7f32
0b53aadd-c2e9-464f-a1cb-c71e94763477,6e2684b5-dd18-4549-8440-7276b577d2b5,Email newsletter,Task description for prepare presentation,medium,on_hold,2026-09-09T20:23:34.862688,False,,,,9d990953-1d48-4691-9104-88f3d84dc63c,2026-01-07T00:50:39.862694,7675c849-0f1f-4fa3-923c-f392ea4a2f35
edf249f1-87b7-4143-96c7-70a59675cd17,6e2684b5-dd18-4549-8440-7276b577d2b5,Budget planning,Task description for review contract,medium,pending,2026-10-15T12:11:59.862707,False,,,031a6ef4-da61-4b9f-ba8a-f0dd3016320f,63c904bb-37e1-42e9-b828-03d273915302,2025-10-19T05:13:52.862713,9d990953-1d48-4691-9104-88f3d84dc63c
072aeb2f-905a-470a-b792-3209c84e5ebb,6e2684b5-dd18-4549-8440-7276b577d2b5,Schedule demo,Task description for marketing campaign,high,completed,,True,2026-06-03T09:06:39.862730,eb601688-6d07-4a43-8770-10d54b8ac7f3,,58f39eeb-75cb-4ef4-96ba-4a30c22a7a1e,2025-10-19T01:48:27.862737,9d990953-1d48-4691-9104-88f3d84dc63c
7726c6df-698b-4567-b5a6-b28045e4bd72,6e2684b5-dd18-4549-8440-7276b577d2b5,Send proposal,Task description for social media post,urgent,on_hold,2026-12-05T17:13:10.862749,False,,efd6bbdc-55d3-4548-9d10-80c5eb5833a2,,9d990953-1d48-4691-9104-88f3d84dc63c,2025-08-26T13:57:49.862756,7675c849-0f1f-4fa3-923c-f392ea4a2f35
fd23bb47-52a7-4008-ba49-709706888b45,6e2684b5-dd18-4549-8440-7276b577d2b5,Update CRM records,Task description for performance review,urgent,deferred,2026-10-18T20:27:18.862772,False,,,,1f599b2d-4c19-4c7e-91e2-f8655b60b03d,2026-05-16T16:54:25.862778,f26bd177-029d-4863-993c-dfebe5004897
82a0178b-7c21-455d-aa76-f2fc80bc28ba,6e2684b5-dd18-4549-8440-7276b577d2b5,Social media post,Task description for product demo,urgent,on_hold,2027-01-07T07:40:06.862790,False,,,,7223e10a-b124-4a7f-a342-f0f59020ba2f,2025-12-16T06:55:30.862797,7223e10a-b124-4a7f-a342-f0f59020ba2f
